name,artists,id,bpm,genre,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,mode,valence,href,uri
Vegas - A COLORS SHOW,Shaboozey,1nOEnc4w1DeeIFJBw5F2ID,141.947,pop rap,7,0.341,0.614,0.487,0.0391,0.104,-8.486,0.0289,0,0.215,https://api.spotify.com/v1/tracks/1nOEnc4w1DeeIFJBw5F2ID,spotify:track:1nOEnc4w1DeeIFJBw5F2ID
SPAGHETTII,Beyoncé; Linda Martell; Shaboozey,5UcUppRaEIBMIHXiUFl7LI,94.522,pop rap,8,0.476,0.504,0.624,0.0,0.0996,-7.444,0.428,1,0.333,https://api.spotify.com/v1/tracks/5UcUppRaEIBMIHXiUFl7LI,spotify:track:5UcUppRaEIBMIHXiUFl7LI
A Bar Song (Tipsy) [Remix},Shaboozey; David Guetta,5yr1JLt5hokAyU8NBr75jr,132.008,pop rap,9,0.00433,0.75,0.589,0.000166,0.083,-5.327,0.0404,1,0.538,https://api.spotify.com/v1/tracks/5yr1JLt5hokAyU8NBr75jr,spotify:track:5yr1JLt5hokAyU8NBr75jr
Let It Burn,Shaboozey,2lcJpkoLQqeSvZDKk27pEA,119.107,pop rap,10,0.198,0.663,0.717,0.0,0.105,-4.6,0.0368,1,0.282,https://api.spotify.com/v1/tracks/2lcJpkoLQqeSvZDKk27pEA,spotify:track:2lcJpkoLQqeSvZDKk27pEA
SWEET ★ HONEY ★ BUCKIIN',Beyoncé; Shaboozey,7CA0mEKqEZ0WFAIlTS4uEl,124.014,pop rap,10,0.208,0.73,0.639,0.00041,0.118,-8.358,0.185,0,0.337,https://api.spotify.com/v1/tracks/7CA0mEKqEZ0WFAIlTS4uEl,spotify:track:7CA0mEKqEZ0WFAIlTS4uEl
Last Of My Kind (feat. Paul Cauthen),Shaboozey; Paul Cauthen,5BmmDKMuVvqENYA6g750OX,79.023,pop rap,7,0.319,0.551,0.504,9.95e-06,0.336,-6.099,0.0247,1,0.351,https://api.spotify.com/v1/tracks/5BmmDKMuVvqENYA6g750OX,spotify:track:5BmmDKMuVvqENYA6g750OX
Tall Boy,Shaboozey,3Lm5jGGulOPH2TRlpPqL9H,160.115,pop rap,2,0.473,0.663,0.819,0.0,0.242,-5.274,0.184,1,0.715,https://api.spotify.com/v1/tracks/3Lm5jGGulOPH2TRlpPqL9H,spotify:track:3Lm5jGGulOPH2TRlpPqL9H
Amor de Colegio,Luxian; Andresito Otro Corte; El BAI; Bastian la amenaza; Chuchu Retro; Uzbell; Boss Supreme Lyrics; Gabo El Chamaquito,1mVr9nlGK8jcvEpDroZKlw,94.079,mambo chileno; trap chileno,8,0.703,0.73,0.748,0.0,0.0704,-4.645,0.0878,1,0.83,https://api.spotify.com/v1/tracks/1mVr9nlGK8jcvEpDroZKlw,spotify:track:1mVr9nlGK8jcvEpDroZKlw
Los Porsche,Bayron Fire; Luxian; Pablo Chill-E,7KqbiAK5xseZU27TPiDxUn,90.155,mambo chileno; trap chileno,0,0.19,0.724,0.661,0.0,0.483,-6.601,0.294,1,0.479,https://api.spotify.com/v1/tracks/7KqbiAK5xseZU27TPiDxUn,spotify:track:7KqbiAK5xseZU27TPiDxUn
Dale Corte,Yeinomercy; Luxian; Keishon; S4vage 23,4CLdwGMbBrUePM0ng0p9EX,99.954,mambo chileno; trap chileno,0,0.0318,0.933,0.794,3.88e-06,0.129,-6.528,0.149,1,0.891,https://api.spotify.com/v1/tracks/4CLdwGMbBrUePM0ng0p9EX,spotify:track:4CLdwGMbBrUePM0ng0p9EX
Dale Corte 2,Luxian; Bayron Fire; Yeinomercy; BlackRoy; Belyko; Uzbell; Chuchu Retro; King Savagge; KEISHON TRIGGA; Marcianeke; SAVAGGE 23,2ckdNqJv6NLbzYz80M8dby,100.021,mambo chileno; trap chileno,0,0.212,0.83,0.849,2.8e-06,0.142,-4.512,0.119,1,0.83,https://api.spotify.com/v1/tracks/2ckdNqJv6NLbzYz80M8dby,spotify:track:2ckdNqJv6NLbzYz80M8dby
"Peine de 30, Vol. 2",The Clown; Basty Corvalan; Bayriton; Bayron Fire; Belyko; BlackRoy; Dylan Ferra; Hecnaboy; Jairo Vera; Luxian; Nickboy; Victor La Voz; Yabel; Yeinomercy; Z Jocker,2xriMldwlHkeK0ops2bhsJ,121.981,mambo chileno; trap chileno,8,0.281,0.782,0.86,0.0,0.175,-3.81,0.0614,0,0.899,https://api.spotify.com/v1/tracks/2xriMldwlHkeK0ops2bhsJ,spotify:track:2xriMldwlHkeK0ops2bhsJ
Cucaracha - Remix,Luxian; Chuchu Retro; Baby Flow; Fumaratto; Young Blessed; Camilo Alejandro; Uzbell; Alex Got; adan la Amenazza; Katitadhq; Sosa Anyelinni; Dimelo Baby; Mellito; Forest; Belyko; Ebi Music,0ZNRZIUe34ohMO1KS1CHkt,118.013,mambo chileno; trap chileno,9,0.151,0.816,0.877,1.05e-06,0.357,-2.021,0.0789,0,0.921,https://api.spotify.com/v1/tracks/0ZNRZIUe34ohMO1KS1CHkt,spotify:track:0ZNRZIUe34ohMO1KS1CHkt
Peligroso,Kevin Ougi; Adan La Amenaza; Luxian; Jairo Vera; Alan God,3rC1SNdfHB53uzrmUNnh5a,135.02,mambo chileno; trap chileno,5,0.0544,0.748,0.873,0.00194,0.0651,-3.888,0.0449,0,0.822,https://api.spotify.com/v1/tracks/3rC1SNdfHB53uzrmUNnh5a,spotify:track:3rC1SNdfHB53uzrmUNnh5a
Electroflaite,Luxian; Yabel; Chuchu Retro,6KqzkphYps7UKV7ESGI92P,126.434,mambo chileno; trap chileno,0,0.372,0.749,0.817,0.0,0.114,-3.782,0.081,1,0.953,https://api.spotify.com/v1/tracks/6KqzkphYps7UKV7ESGI92P,spotify:track:6KqzkphYps7UKV7ESGI92P
Pensabas,Luxian; Jairo Vera,57r8pFj4zuACJCmtI9vaah,94.055,mambo chileno; trap chileno,1,0.0214,0.756,0.569,1.34e-05,0.0666,-6.703,0.062,0,0.361,https://api.spotify.com/v1/tracks/57r8pFj4zuACJCmtI9vaah,spotify:track:57r8pFj4zuACJCmtI9vaah
Chupa Loly,El Chil3no; Luxian; NayaFacil; Chuchu Retro,2Mv4ZRsO0rTBlaeQih1p5a,115.986,mambo chileno; trap chileno,4,0.0885,0.86,0.901,0.0,0.09,-2.528,0.109,0,0.897,https://api.spotify.com/v1/tracks/2Mv4ZRsO0rTBlaeQih1p5a,spotify:track:2Mv4ZRsO0rTBlaeQih1p5a
Amanece,Anuel AA; Haze,1LiN0Z98FkR1t0m8KmLcAH,94.039,reggaeton; reggaeton flow; trap boricua; trap latino; urbano latino,8,0.437,0.79,0.631,0.0,0.158,-5.549,0.0425,0,0.889,https://api.spotify.com/v1/tracks/1LiN0Z98FkR1t0m8KmLcAH,spotify:track:1LiN0Z98FkR1t0m8KmLcAH
OA,Anuel AA; Quevedo; Maluma; Mambo Kingz; DJ Luian,6gMj2DzKR2PjrrbNSwcGFR,99.994,reggaeton; reggaeton flow; trap boricua; trap latino; urbano latino,7,0.17,0.813,0.866,0.0,0.0421,-3.239,0.0851,1,0.647,https://api.spotify.com/v1/tracks/6gMj2DzKR2PjrrbNSwcGFR,spotify:track:6gMj2DzKR2PjrrbNSwcGFR
Hasta Que Dios Diga,Anuel AA; Bad Bunny,06s3QtMJVXw1AJX3UfvZG1,174.021,reggaeton; reggaeton flow; trap boricua; trap latino; urbano latino,8,0.464,0.691,0.765,3.29e-06,0.203,-4.727,0.111,1,0.855,https://api.spotify.com/v1/tracks/06s3QtMJVXw1AJX3UfvZG1,spotify:track:06s3QtMJVXw1AJX3UfvZG1
Ella Quiere Beber - Remix,Anuel AA; Romeo Santos,3f5lA8nnc4YYF1qf78WpHw,95.239,reggaeton; reggaeton flow; trap boricua; trap latino; urbano latino,8,0.265,0.75,0.665,0.0,0.0515,-3.083,0.124,1,0.697,https://api.spotify.com/v1/tracks/3f5lA8nnc4YYF1qf78WpHw,spotify:track:3f5lA8nnc4YYF1qf78WpHw
Kilerito,Brytiago; Anuel AA,3kGMgEDHQoWykByLL6Jut3,179.926,reggaeton; reggaeton flow; trap boricua; trap latino; urbano latino,6,0.466,0.668,0.765,0.0,0.584,-3.295,0.112,0,0.919,https://api.spotify.com/v1/tracks/3kGMgEDHQoWykByLL6Jut3,spotify:track:3kGMgEDHQoWykByLL6Jut3
Dumb Dick,Level; Mz. Trill,5oHsQW68wkEP0ZhyPixmfz,158.448,bounce; deep southern trap; rap metalcore,9,0.0815,0.797,0.452,0.0,0.322,-10.692,0.259,1,0.751,https://api.spotify.com/v1/tracks/5oHsQW68wkEP0ZhyPixmfz,spotify:track:5oHsQW68wkEP0ZhyPixmfz
I'm Lit (Remix),Poppa Hussein; Mouse; Level,4lLvVVzKSq7pvlJtwkFJ8Q,169.981,bounce; deep southern trap; rap metalcore,10,0.0383,0.781,0.427,0.0,0.0759,-11.191,0.353,0,0.665,https://api.spotify.com/v1/tracks/4lLvVVzKSq7pvlJtwkFJ8Q,spotify:track:4lLvVVzKSq7pvlJtwkFJ8Q
Goin Hard,Level,2WaIJOR5ONGAMmWZkb1wUk,175.987,bounce; deep southern trap; rap metalcore,11,0.122,0.754,0.806,0.0,0.388,-8.345,0.416,0,0.561,https://api.spotify.com/v1/tracks/2WaIJOR5ONGAMmWZkb1wUk,spotify:track:2WaIJOR5ONGAMmWZkb1wUk
Turn Da Beat Up!,Level,79r1StxsiqwbLLkTGK2OdG,176.014,bounce; deep southern trap; rap metalcore,0,0.141,0.745,0.9,0.0,0.364,-5.158,0.458,1,0.46,https://api.spotify.com/v1/tracks/79r1StxsiqwbLLkTGK2OdG,spotify:track:79r1StxsiqwbLLkTGK2OdG
Fall In,Rasheda De'Loach; Jigg Like Rob; Level,3jtC2SkX62Ei7dscP5kZjM,176.083,bounce; deep southern trap; rap metalcore,6,0.12,0.62,0.856,0.0,0.416,-4.5,0.205,1,0.676,https://api.spotify.com/v1/tracks/3jtC2SkX62Ei7dscP5kZjM,spotify:track:3jtC2SkX62Ei7dscP5kZjM
Cut up Bad,Level; Big Fella; MoHead Mike,4BOxSwLNS1FAYPsq3CbRZO,164.095,bounce; deep southern trap; rap metalcore,7,0.0277,0.772,0.944,1.72e-06,0.675,-2.254,0.314,1,0.781,https://api.spotify.com/v1/tracks/4BOxSwLNS1FAYPsq3CbRZO,spotify:track:4BOxSwLNS1FAYPsq3CbRZO
Hit Dat (Remix) [feat. Kevin Gates & Hurricane Chris],Level; Hurricane Chris; Kevin Gates,2KlS5JWvFqmARAI6j5BJL5,78.513,bounce; deep southern trap; rap metalcore,11,0.062,0.86,0.685,0.0,0.0877,-5.191,0.262,1,0.961,https://api.spotify.com/v1/tracks/2KlS5JWvFqmARAI6j5BJL5,spotify:track:2KlS5JWvFqmARAI6j5BJL5
MC Hammer (feat. Mouse On da Track),Level; Mouse On Da Track,6Cc241V3G9a2lOcjEvr6lh,177.157,bounce; deep southern trap; rap metalcore,4,0.0458,0.645,0.635,0.0,0.341,-9.849,0.0694,0,0.671,https://api.spotify.com/v1/tracks/6Cc241V3G9a2lOcjEvr6lh,spotify:track:6Cc241V3G9a2lOcjEvr6lh
I Dont Miss,Level; Mouse On Tha Track,5UTyrRu3GBurLnVqKatwgZ,168.014,bounce; deep southern trap; rap metalcore,10,0.00733,0.824,0.508,0.0,0.0805,-7.674,0.315,1,0.0768,https://api.spotify.com/v1/tracks/5UTyrRu3GBurLnVqKatwgZ,spotify:track:5UTyrRu3GBurLnVqKatwgZ
Mack Truck,Level; Big Poppa,0AsdRA1PhW2u7pOaSWV7vb,163.955,bounce; deep southern trap; rap metalcore,11,0.00669,0.771,0.675,0.000602,0.184,-7.942,0.104,1,0.497,https://api.spotify.com/v1/tracks/0AsdRA1PhW2u7pOaSWV7vb,spotify:track:0AsdRA1PhW2u7pOaSWV7vb
Too Tact,Sugarhill Ddot; Notti Osama; DD Osama,4ayLvbhsJJ01SHOpE9rYtJ,155.111,new york drill,11,0.0624,0.787,0.652,0.0,0.0966,-8.185,0.409,0,0.693,https://api.spotify.com/v1/tracks/4ayLvbhsJJ01SHOpE9rYtJ,spotify:track:4ayLvbhsJJ01SHOpE9rYtJ
"Evil Twins, Pt. 2",Sugarhill Ddot; Notti Osama,5jmGAsbJQZHkij7ZLTnJSc,149.933,new york drill,7,0.317,0.878,0.601,0.0,0.218,-13.745,0.361,1,0.805,https://api.spotify.com/v1/tracks/5jmGAsbJQZHkij7ZLTnJSc,spotify:track:5jmGAsbJQZHkij7ZLTnJSc
Let Ha Go,Sugarhill Ddot,6KJ4KLIDUwGZygoXyMZbUF,147.104,new york drill,1,0.152,0.752,0.573,2.94e-05,0.186,-8.309,0.307,1,0.333,https://api.spotify.com/v1/tracks/6KJ4KLIDUwGZygoXyMZbUF,spotify:track:6KJ4KLIDUwGZygoXyMZbUF
Like This,Sugarhill Ddot,5YsrFURTg1oL0Q1bGiu0Wp,125.958,new york drill,3,0.514,0.691,0.735,2.63e-06,0.141,-8.92,0.202,0,0.9,https://api.spotify.com/v1/tracks/5YsrFURTg1oL0Q1bGiu0Wp,spotify:track:5YsrFURTg1oL0Q1bGiu0Wp
Tweakin,Sugarhill Ddot,66F2YDTvXpEORKPb0CNxKV,139.084,new york drill,11,0.791,0.512,0.712,0.0,0.22,-5.264,0.356,1,0.43,https://api.spotify.com/v1/tracks/66F2YDTvXpEORKPb0CNxKV,spotify:track:66F2YDTvXpEORKPb0CNxKV
3AM in the Yams (feat. Luh Tyler),Sugarhill Ddot; Luh Tyler,00a6BqGzSkW1fXz39aJpEO,150.072,new york drill,7,0.423,0.747,0.83,0.0023,0.108,-5.843,0.372,1,0.537,https://api.spotify.com/v1/tracks/00a6BqGzSkW1fXz39aJpEO,spotify:track:00a6BqGzSkW1fXz39aJpEO
Spinnin' (Pt. 2) (feat. BBG Steppaa),Sugarhill Ddot; BBG Steppaa,76u6SbzN4vFyIAhwrcipHb,145.104,new york drill,10,0.311,0.695,0.646,0.0,0.227,-7.402,0.352,0,0.385,https://api.spotify.com/v1/tracks/76u6SbzN4vFyIAhwrcipHb,spotify:track:76u6SbzN4vFyIAhwrcipHb
Baby Wait (feat. SugarHill Ddot),DD Osama; Sugarhill Ddot,4SR1DZjH029uliUSSPZpJW,170.091,new york drill,10,0.0587,0.748,0.528,0.0,0.663,-9.991,0.523,0,0.453,https://api.spotify.com/v1/tracks/4SR1DZjH029uliUSSPZpJW,spotify:track:4SR1DZjH029uliUSSPZpJW
Spinnin' (feat. Sugarhill Ddot),BBG Steppaa; Sugarhill Ddot,3g9S6mv6Ez5GDnX5Mn8cZt,145.202,new york drill,3,0.397,0.724,0.741,0.0,0.179,-5.641,0.44,0,0.31,https://api.spotify.com/v1/tracks/3g9S6mv6Ez5GDnX5Mn8cZt,spotify:track:3g9S6mv6Ez5GDnX5Mn8cZt
I Wanna Love You,Sugarhill Ddot,0PmBlqAKstzEDgngLCDiFW,145.718,new york drill,11,0.712,0.726,0.673,5.42e-05,0.0867,-6.149,0.42,1,0.498,https://api.spotify.com/v1/tracks/0PmBlqAKstzEDgngLCDiFW,spotify:track:0PmBlqAKstzEDgngLCDiFW
Nothing Burns Like The Cold,Snoh Aalegra; Vince Staples,6G0KITyDe4EQREYyuVQmOn,139.69,alternative r&b; scandinavian r&b; swedish soul,0,0.182,0.674,0.468,0.0009,0.0873,-7.616,0.0683,1,0.344,https://api.spotify.com/v1/tracks/6G0KITyDe4EQREYyuVQmOn,spotify:track:6G0KITyDe4EQREYyuVQmOn
DO 4 LOVE,Snoh Aalegra,3FImu2LpSuH6gDHBuFgIbS,69.827,alternative r&b; scandinavian r&b; swedish soul,6,0.913,0.367,0.142,0.00367,0.107,-12.717,0.0319,0,0.1,https://api.spotify.com/v1/tracks/3FImu2LpSuH6gDHBuFgIbS,spotify:track:3FImu2LpSuH6gDHBuFgIbS
I Want You Around,Snoh Aalegra,2gjidmxtA1pyj2HYrdOTG1,168.005,alternative r&b; scandinavian r&b; swedish soul,4,0.381,0.705,0.432,0.133,0.0841,-9.7,0.205,1,0.599,https://api.spotify.com/v1/tracks/2gjidmxtA1pyj2HYrdOTG1,spotify:track:2gjidmxtA1pyj2HYrdOTG1
Law Of Attraction (feat. Snoh Aalegra),Dave; Snoh Aalegra,25tXNghelZKdGZZVoSL9Yg,102.78,alternative r&b; scandinavian r&b; swedish soul,0,0.32,0.774,0.513,0.000105,0.0866,-8.159,0.342,1,0.51,https://api.spotify.com/v1/tracks/25tXNghelZKdGZZVoSL9Yg,spotify:track:25tXNghelZKdGZZVoSL9Yg
Whoa,Snoh Aalegra,38EhHqsV5NX9JrC2D2qXNI,188.019,alternative r&b; scandinavian r&b; swedish soul,10,0.121,0.509,0.514,0.00144,0.104,-11.283,0.123,1,0.476,https://api.spotify.com/v1/tracks/38EhHqsV5NX9JrC2D2qXNI,spotify:track:38EhHqsV5NX9JrC2D2qXNI
Find Someone Like You,Snoh Aalegra,4lCqM3KkNn8aj7biJaa58o,84.803,alternative r&b; scandinavian r&b; swedish soul,6,0.763,0.532,0.486,1.18e-06,0.16,-9.724,0.0472,0,0.446,https://api.spotify.com/v1/tracks/4lCqM3KkNn8aj7biJaa58o,spotify:track:4lCqM3KkNn8aj7biJaa58o
Fool For You,Snoh Aalegra,0GGSPe4DC0qkKyFb9Erao5,149.746,alternative r&b; scandinavian r&b; swedish soul,2,0.832,0.592,0.287,0.000128,0.104,-11.496,0.0632,1,0.238,https://api.spotify.com/v1/tracks/0GGSPe4DC0qkKyFb9Erao5,spotify:track:0GGSPe4DC0qkKyFb9Erao5
Be My Summer,Snoh Aalegra,18QC5FsQ9FThInUrC6BScS,105.205,alternative r&b; scandinavian r&b; swedish soul,0,0.836,0.595,0.267,0.0,0.158,-10.23,0.0308,1,0.229,https://api.spotify.com/v1/tracks/18QC5FsQ9FThInUrC6BScS,spotify:track:18QC5FsQ9FThInUrC6BScS
DYING 4 YOUR LOVE,Snoh Aalegra,1Yx1TbWg1zbl6gQ3SCOFCN,152.161,alternative r&b; scandinavian r&b; swedish soul,6,0.289,0.709,0.42,0.000196,0.132,-7.643,0.166,0,0.587,https://api.spotify.com/v1/tracks/1Yx1TbWg1zbl6gQ3SCOFCN,spotify:track:1Yx1TbWg1zbl6gQ3SCOFCN
DO 4 LOVE - Black Coffee Remix,Snoh Aalegra; Black Coffee,16VblNMUDoRu2pwaE6YJT6,99.996,alternative r&b; scandinavian r&b; swedish soul,6,0.271,0.743,0.55,0.101,0.115,-9.087,0.0474,0,0.0998,https://api.spotify.com/v1/tracks/16VblNMUDoRu2pwaE6YJT6,spotify:track:16VblNMUDoRu2pwaE6YJT6
Give Me Everything (feat. Nayer),Pitbull; AFROJACK; Ne-Yo; Nayer,4QNpBfC0zvjKqPJcyqBy9W,129.024,dance pop; pop; r&b; urban contemporary,8,0.191,0.671,0.939,0.0,0.298,-3.206,0.161,1,0.53,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,spotify:track:4QNpBfC0zvjKqPJcyqBy9W
Time of Our Lives,Pitbull; Ne-Yo,2bJvI42r8EF3wxjOuDav4r,124.022,dance pop; pop; r&b; urban contemporary,1,0.0921,0.721,0.802,0.0,0.694,-5.797,0.0583,1,0.724,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r
So Sick,Ne-Yo,6brl7bwOHmGFkNw3MBqssT,92.795,dance pop; pop; r&b; urban contemporary,6,0.245,0.452,0.574,0.0,0.189,-8.336,0.311,1,0.578,https://api.spotify.com/v1/tracks/6brl7bwOHmGFkNw3MBqssT,spotify:track:6brl7bwOHmGFkNw3MBqssT
Miss Independent,Ne-Yo,34ceTg8ChN5HjrqiIYCn9Q,171.864,dance pop; pop; r&b; urban contemporary,1,0.52,0.673,0.681,0.0,0.235,-5.693,0.118,1,0.707,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,spotify:track:34ceTg8ChN5HjrqiIYCn9Q
Because Of You,Ne-Yo,6CFPFnS9EcLs2I0nWqtWci,109.97,dance pop; pop; r&b; urban contemporary,0,0.53,0.81,0.538,0.0,0.0951,-5.783,0.0357,0,0.832,https://api.spotify.com/v1/tracks/6CFPFnS9EcLs2I0nWqtWci,spotify:track:6CFPFnS9EcLs2I0nWqtWci
Closer,Ne-Yo,2XbfY2O2v3xwedUJ0J2kkr,126.05,dance pop; pop; r&b; urban contemporary,4,0.028,0.711,0.754,2.96e-05,0.152,-6.461,0.0763,0,0.59,https://api.spotify.com/v1/tracks/2XbfY2O2v3xwedUJ0J2kkr,spotify:track:2XbfY2O2v3xwedUJ0J2kkr
Sexy Love,Ne-Yo,10aWGOqSDBqvNzJ9NeKDbK,94.021,dance pop; pop; r&b; urban contemporary,8,0.296,0.693,0.513,0.00013,0.0604,-6.447,0.0415,1,0.49,https://api.spotify.com/v1/tracks/10aWGOqSDBqvNzJ9NeKDbK,spotify:track:10aWGOqSDBqvNzJ9NeKDbK
Mad,Ne-Yo,6Hn9Uc1mMNfqChXU3txNke,129.993,dance pop; pop; r&b; urban contemporary,0,0.662,0.727,0.65,0.0,0.111,-5.357,0.0337,1,0.668,https://api.spotify.com/v1/tracks/6Hn9Uc1mMNfqChXU3txNke,spotify:track:6Hn9Uc1mMNfqChXU3txNke
She Knows,Ne-Yo; Juicy J,7seTcUFOhn5caSDbiSfsp0,139.977,dance pop; pop; r&b; urban contemporary,8,0.0262,0.705,0.572,0.0,0.585,-5.799,0.0326,0,0.574,https://api.spotify.com/v1/tracks/7seTcUFOhn5caSDbiSfsp0,spotify:track:7seTcUFOhn5caSDbiSfsp0
Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,4kte3OcW800TPvOVgrLLj8,124.904,dance pop; pop; r&b; urban contemporary,5,0.245,0.657,0.676,0.0,0.368,-6.633,0.0393,1,0.246,https://api.spotify.com/v1/tracks/4kte3OcW800TPvOVgrLLj8,spotify:track:4kte3OcW800TPvOVgrLLj8
TL;DR,Bladee; Ecco2k; Thaiboy Digital,60xS8hPFTPwjZwZ5b2091p,147.038,cloud rap; drain; glitchcore; underground hip hop,1,0.123,0.646,0.842,0.00697,0.119,-7.024,0.0302,0,0.501,https://api.spotify.com/v1/tracks/60xS8hPFTPwjZwZ5b2091p,spotify:track:60xS8hPFTPwjZwZ5b2091p
Western Union,Ecco2k; Thaiboy Digital; Bladee,1zX178V8sWozr96MrfmRun,147.963,cloud rap; drain; glitchcore; underground hip hop,9,0.727,0.705,0.659,0.0727,0.148,-7.808,0.1,1,0.584,https://api.spotify.com/v1/tracks/1zX178V8sWozr96MrfmRun,spotify:track:1zX178V8sWozr96MrfmRun
LUCKY LUKE (feat. Thaiboy Digital & Yung Lean),Bladee; Thaiboy Digital; Yung Lean,754CeuSFoRk2tKi7Zs1pPe,150.966,cloud rap; drain; glitchcore; underground hip hop,1,0.136,0.652,0.723,0.0,0.367,-6.085,0.0453,1,0.527,https://api.spotify.com/v1/tracks/754CeuSFoRk2tKi7Zs1pPe,spotify:track:754CeuSFoRk2tKi7Zs1pPe
Legendary Member,Thaiboy Digital; Bladee; Ecco2k; Yung Lean,4Yul0QHDFy2uV5cupAzFqj,170.934,cloud rap; drain; glitchcore; underground hip hop,9,0.598,0.698,0.841,0.00808,0.0858,-4.891,0.165,1,0.784,https://api.spotify.com/v1/tracks/4Yul0QHDFy2uV5cupAzFqj,spotify:track:4Yul0QHDFy2uV5cupAzFqj
1:1,Ecco2k; Thaiboy Digital; Yung Lean,03n0nZTSlZmggAECG7xhZ7,153.995,cloud rap; drain; glitchcore; underground hip hop,8,0.661,0.658,0.375,0.0134,0.106,-10.415,0.0954,1,0.364,https://api.spotify.com/v1/tracks/03n0nZTSlZmggAECG7xhZ7,spotify:track:03n0nZTSlZmggAECG7xhZ7
Victim,Bladee; Thaiboy Digital; Ecco2k,7EDtVvIGu5GOad04oh3UYx,169.113,cloud rap; drain; glitchcore; underground hip hop,6,0.9,0.632,0.344,0.919,0.106,-13.398,0.0958,1,0.229,https://api.spotify.com/v1/tracks/7EDtVvIGu5GOad04oh3UYx,spotify:track:7EDtVvIGu5GOad04oh3UYx
Yin & Yang,Thaiboy Digital,7b9OBMfDXNO9FUiJWfJP4o,133.954,cloud rap; drain; glitchcore; underground hip hop,9,0.177,0.631,0.752,4.99e-06,0.472,-5.045,0.0279,0,0.605,https://api.spotify.com/v1/tracks/7b9OBMfDXNO9FUiJWfJP4o,spotify:track:7b9OBMfDXNO9FUiJWfJP4o
Diamonds,Thaiboy Digital; Yung Lean,6dCTkPt0ta0t0adgADhT4R,112.015,cloud rap; drain; glitchcore; underground hip hop,5,0.0174,0.665,0.532,0.000133,0.205,-8.644,0.0341,1,0.105,https://api.spotify.com/v1/tracks/6dCTkPt0ta0t0adgADhT4R,spotify:track:6dCTkPt0ta0t0adgADhT4R
Lip Service,Thaiboy Digital; Ecco2k,1tv4UZuv7UOmfNNbyI6CLl,78.505,cloud rap; drain; glitchcore; underground hip hop,1,0.153,0.655,0.608,0.000276,0.175,-6.668,0.0555,1,0.376,https://api.spotify.com/v1/tracks/1tv4UZuv7UOmfNNbyI6CLl,spotify:track:1tv4UZuv7UOmfNNbyI6CLl
You Lose,Ecco2k; Bladee; Thaiboy Digital,5sMeF22YDuHZ26cdgAI2GH,151.996,cloud rap; drain; glitchcore; underground hip hop,8,0.523,0.712,0.577,0.000328,0.0986,-9.402,0.0783,1,0.216,https://api.spotify.com/v1/tracks/5sMeF22YDuHZ26cdgAI2GH,spotify:track:5sMeF22YDuHZ26cdgAI2GH
Pink + White,Frank Ocean,3xKsf9qdS1CyvXSMEid6g8,159.94,lgbtq+ hip hop; neo soul,9,0.667,0.545,0.545,5.48e-05,0.417,-7.362,0.107,1,0.549,https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8,spotify:track:3xKsf9qdS1CyvXSMEid6g8
Thinkin Bout You,Frank Ocean,7DfFc7a6Rwfi3YQMRbDMau,129.83,lgbtq+ hip hop; neo soul,0,0.409,0.721,0.339,0.00153,0.0973,-11.195,0.0532,1,0.2,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,spotify:track:7DfFc7a6Rwfi3YQMRbDMau
Ivy,Frank Ocean,2ZWlPOoWh0626oTaHrnl2a,116.408,lgbtq+ hip hop; neo soul,9,0.785,0.575,0.386,0.000289,0.229,-9.584,0.037,0,0.466,https://api.spotify.com/v1/tracks/2ZWlPOoWh0626oTaHrnl2a,spotify:track:2ZWlPOoWh0626oTaHrnl2a
Lost,Frank Ocean,3GZD6HmiNUhxXYf8Gch723,123.061,lgbtq+ hip hop; neo soul,8,0.0272,0.913,0.603,0.000503,0.167,-4.892,0.226,1,0.497,https://api.spotify.com/v1/tracks/3GZD6HmiNUhxXYf8Gch723,spotify:track:3GZD6HmiNUhxXYf8Gch723
White Ferrari,Frank Ocean,2LMkwUfqC6S6s6qDVlEuzV,108.741,lgbtq+ hip hop; neo soul,0,0.77,0.501,0.0958,0.0,0.298,-15.605,0.0433,1,0.204,https://api.spotify.com/v1/tracks/2LMkwUfqC6S6s6qDVlEuzV,spotify:track:2LMkwUfqC6S6s6qDVlEuzV
Novacane,Frank Ocean,4osgfFTICMkcGbbigdsa53,93.51,lgbtq+ hip hop; neo soul,3,0.0584,0.762,0.508,0.00126,0.16,-9.112,0.0919,1,0.37,https://api.spotify.com/v1/tracks/4osgfFTICMkcGbbigdsa53,spotify:track:4osgfFTICMkcGbbigdsa53
