name,artists,id,bpm,genre,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,mode,valence,href,uri
I'm an Old Cowhand,Sons of the Pioneers,6omfYrSe5JPAuTfTFyMQBe,208.009,cowboy western; traditional country; vocal harmony group; western swing,2,0.883,0.514,0.277,0.0,0.154,-9.943,0.0807,1,0.616,https://api.spotify.com/v1/tracks/6omfYrSe5JPAuTfTFyMQBe,spotify:track:6omfYrSe5JPAuTfTFyMQBe
Midnight Rider,Allman Brothers Band,1hHGUdFaiJHw9hVZGJWYO2,94.461,album rock; blues rock; classic rock; country rock; folk rock; hard rock; jam band; mellow gold; rock; singer-songwriter; soft rock; southern rock,7,0.209,0.585,0.532,0.00797,0.227,-9.673,0.0268,1,0.68,https://api.spotify.com/v1/tracks/1hHGUdFaiJHw9hVZGJWYO2,spotify:track:1hHGUdFaiJHw9hVZGJWYO2
Ramblin' Man,Allman Brothers Band,7y4CK8bbzxpyKu73WOvgHJ,179.404,album rock; blues rock; classic rock; country rock; folk rock; hard rock; jam band; mellow gold; rock; singer-songwriter; soft rock; southern rock,1,0.51,0.305,0.824,0.00292,0.272,-8.33,0.0354,1,0.921,https://api.spotify.com/v1/tracks/7y4CK8bbzxpyKu73WOvgHJ,spotify:track:7y4CK8bbzxpyKu73WOvgHJ
Melissa,Allman Brothers Band,30St98Bok3jJmXdkkHVPQe,82.992,album rock; blues rock; classic rock; country rock; folk rock; hard rock; jam band; mellow gold; rock; singer-songwriter; soft rock; southern rock,4,0.48,0.533,0.362,0.245,0.0857,-14.79,0.0244,1,0.451,https://api.spotify.com/v1/tracks/30St98Bok3jJmXdkkHVPQe,spotify:track:30St98Bok3jJmXdkkHVPQe
Blue Sky,Allman Brothers Band,6iX1QW1gGIVNEItnqyvFfH,93.993,album rock; blues rock; classic rock; country rock; folk rock; hard rock; jam band; mellow gold; rock; singer-songwriter; soft rock; southern rock,4,0.748,0.494,0.471,0.748,0.127,-13.45,0.0261,1,0.843,https://api.spotify.com/v1/tracks/6iX1QW1gGIVNEItnqyvFfH,spotify:track:6iX1QW1gGIVNEItnqyvFfH
Ain't Wastin' Time No More,Allman Brothers Band,4euYSSvpQZSAQ4gThyL2QD,91.47,album rock; blues rock; classic rock; country rock; folk rock; hard rock; jam band; mellow gold; rock; singer-songwriter; soft rock; southern rock,3,0.337,0.453,0.607,0.024,0.0998,-13.4,0.0345,1,0.724,https://api.spotify.com/v1/tracks/4euYSSvpQZSAQ4gThyL2QD,spotify:track:4euYSSvpQZSAQ4gThyL2QD
Jessica,Allman Brothers Band,7AN22wQYwiCG49qYosygFq,104.934,album rock; blues rock; classic rock; country rock; folk rock; hard rock; jam band; mellow gold; rock; singer-songwriter; soft rock; southern rock,2,0.428,0.313,0.854,0.866,0.182,-7.908,0.0335,1,0.853,https://api.spotify.com/v1/tracks/7AN22wQYwiCG49qYosygFq,spotify:track:7AN22wQYwiCG49qYosygFq
Whipping Post,Allman Brothers Band,701oRFDRzsz3WdhCFOtUJj,97.968,album rock; blues rock; classic rock; country rock; folk rock; hard rock; jam band; mellow gold; rock; singer-songwriter; soft rock; southern rock,4,0.329,0.315,0.64,0.341,0.0879,-9.256,0.0339,0,0.583,https://api.spotify.com/v1/tracks/701oRFDRzsz3WdhCFOtUJj,spotify:track:701oRFDRzsz3WdhCFOtUJj
Little Martha,Allman Brothers Band,2WPLFvAldG0GG6Ad3Xa0TO,92.154,album rock; blues rock; classic rock; country rock; folk rock; hard rock; jam band; mellow gold; rock; singer-songwriter; soft rock; southern rock,11,0.973,0.487,0.2,0.935,0.109,-21.64,0.0448,1,0.581,https://api.spotify.com/v1/tracks/2WPLFvAldG0GG6Ad3Xa0TO,spotify:track:2WPLFvAldG0GG6Ad3Xa0TO
Soulshine,Allman Brothers Band,7a014uMHF3nlqzXCxV551C,135.624,album rock; blues rock; classic rock; country rock; folk rock; hard rock; jam band; mellow gold; rock; singer-songwriter; soft rock; southern rock,10,0.125,0.476,0.556,0.0117,0.0898,-6.501,0.0274,1,0.559,https://api.spotify.com/v1/tracks/7a014uMHF3nlqzXCxV551C,spotify:track:7a014uMHF3nlqzXCxV551C
Don't Want You No More,Allman Brothers Band,7t51PlWUNcJQ9E2LJKRpH7,134.771,album rock; blues rock; classic rock; country rock; folk rock; hard rock; jam band; mellow gold; rock; singer-songwriter; soft rock; southern rock,10,0.357,0.43,0.645,0.941,0.603,-11.583,0.0444,1,0.735,https://api.spotify.com/v1/tracks/7t51PlWUNcJQ9E2LJKRpH7,spotify:track:7t51PlWUNcJQ9E2LJKRpH7
The Diary of Jane - Single Version,Breaking Benjamin,0faXHILILebCGnJBPU6KJJ,167.024,alternative metal; nu metal; post-grunge,10,7.13e-05,0.392,0.964,0.0387,0.106,-4.441,0.0644,0,0.269,https://api.spotify.com/v1/tracks/0faXHILILebCGnJBPU6KJJ,spotify:track:0faXHILILebCGnJBPU6KJJ
Breath,Breaking Benjamin,4JXfNOePhdgMOI7KZ1L25U,182.851,alternative metal; nu metal; post-grunge,5,0.00012,0.347,0.868,0.000273,0.0845,-4.145,0.0467,0,0.313,https://api.spotify.com/v1/tracks/4JXfNOePhdgMOI7KZ1L25U,spotify:track:4JXfNOePhdgMOI7KZ1L25U
I Will Not Bow,Breaking Benjamin,2yXyz4NLTZx9CLdXfLTp5E,107.984,alternative metal; nu metal; post-grunge,8,0.000165,0.533,0.955,1.36e-05,0.38,-3.708,0.0653,1,0.55,https://api.spotify.com/v1/tracks/2yXyz4NLTZx9CLdXfLTp5E,spotify:track:2yXyz4NLTZx9CLdXfLTp5E
Dance With The Devil,Breaking Benjamin,10ASBwZsp7oUUDsJEYz3uS,155.041,alternative metal; nu metal; post-grunge,3,0.00015,0.345,0.929,0.00106,0.129,-4.469,0.142,0,0.181,https://api.spotify.com/v1/tracks/10ASBwZsp7oUUDsJEYz3uS,spotify:track:10ASBwZsp7oUUDsJEYz3uS
So Cold - Remix,Breaking Benjamin,4BJyt25nburVwbnESDeIc7,153.048,alternative metal; nu metal; post-grunge,0,0.00305,0.49,0.774,8.16e-05,0.12,-5.436,0.0604,0,0.297,https://api.spotify.com/v1/tracks/4BJyt25nburVwbnESDeIc7,spotify:track:4BJyt25nburVwbnESDeIc7
Angels Fall,Breaking Benjamin,2D9BrlpeyjXF0vli2dYQ5V,195.958,alternative metal; nu metal; post-grunge,7,0.000868,0.4,0.886,0.000211,0.122,-5.078,0.0521,1,0.406,https://api.spotify.com/v1/tracks/2D9BrlpeyjXF0vli2dYQ5V,spotify:track:2D9BrlpeyjXF0vli2dYQ5V
Blow Me Away - Soundtrack Version,Breaking Benjamin,5JBH2osD5Y5AneMKPOfY1s,99.135,alternative metal; nu metal; post-grunge,5,0.00064,0.539,0.96,0.000899,0.113,-3.484,0.0535,1,0.471,https://api.spotify.com/v1/tracks/5JBH2osD5Y5AneMKPOfY1s,spotify:track:5JBH2osD5Y5AneMKPOfY1s
Blood,Breaking Benjamin,7gQ7DfSSc3b8e4cHtFnDxu,90.526,alternative metal; nu metal; post-grunge,7,3.83e-05,0.478,0.971,2.77e-05,0.295,-2.729,0.0858,1,0.284,https://api.spotify.com/v1/tracks/7gQ7DfSSc3b8e4cHtFnDxu,spotify:track:7gQ7DfSSc3b8e4cHtFnDxu
Failure,Breaking Benjamin,4wh0E9OwMCxcaIKTg0Mts9,155.008,alternative metal; nu metal; post-grunge,1,2.99e-05,0.462,0.89,0.00909,0.0685,-4.853,0.0382,1,0.383,https://api.spotify.com/v1/tracks/4wh0E9OwMCxcaIKTg0Mts9,spotify:track:4wh0E9OwMCxcaIKTg0Mts9
Had Enough,Breaking Benjamin,7u93rCmIM9mBoT4mvfUBTZ,163.881,alternative metal; nu metal; post-grunge,0,1e-05,0.313,0.948,3.52e-05,0.105,-2.772,0.0762,0,0.242,https://api.spotify.com/v1/tracks/7u93rCmIM9mBoT4mvfUBTZ,spotify:track:7u93rCmIM9mBoT4mvfUBTZ
Free Yourself,Jessie Ware,7axM6HbfUTu3dXEIWOYcH1,119.001,british soul; electropop; neo soul; pop soul; uk pop,0,0.00283,0.692,0.913,6.49e-06,0.124,-4.51,0.0497,0,0.724,https://api.spotify.com/v1/tracks/7axM6HbfUTu3dXEIWOYcH1,spotify:track:7axM6HbfUTu3dXEIWOYcH1
Say You Love Me,Jessie Ware,71AATBHZGo82EnjZnG53Zx,173.73,british soul; electropop; neo soul; pop soul; uk pop,7,0.162,0.387,0.413,1.56e-05,0.262,-8.95,0.0559,1,0.249,https://api.spotify.com/v1/tracks/71AATBHZGo82EnjZnG53Zx,spotify:track:71AATBHZGo82EnjZnG53Zx
Lift You Up,Jessie Ware; Romy,4dUCnam5rLVdrQHYWEIx0e,125.0,british soul; electropop; neo soul; pop soul; uk pop,10,0.00333,0.698,0.918,1.65e-06,0.063,-4.216,0.0505,0,0.817,https://api.spotify.com/v1/tracks/4dUCnam5rLVdrQHYWEIx0e,spotify:track:4dUCnam5rLVdrQHYWEIx0e
What’s Your Pleasure?,Jessie Ware,2ZcwbSYqc8RfPGMMXTIdb0,115.001,british soul; electropop; neo soul; pop soul; uk pop,11,0.0187,0.672,0.796,0.734,0.154,-8.465,0.0392,0,0.604,https://api.spotify.com/v1/tracks/2ZcwbSYqc8RfPGMMXTIdb0,spotify:track:2ZcwbSYqc8RfPGMMXTIdb0
"Meet Me In The Middle - From The ""Fifty Shades Of Grey"" Soundtrack",Jessie Ware,56l2kgLlc4BB4IQKc0DByY,122.999,british soul; electropop; neo soul; pop soul; uk pop,9,0.564,0.686,0.287,0.204,0.135,-9.608,0.0296,0,0.284,https://api.spotify.com/v1/tracks/56l2kgLlc4BB4IQKc0DByY,spotify:track:56l2kgLlc4BB4IQKc0DByY
Wildest Moments,Jessie Ware,2QPuWjnOa6N5p8fGn3iGly,82.992,british soul; electropop; neo soul; pop soul; uk pop,2,0.21,0.564,0.772,0.098,0.445,-6.83,0.0503,1,0.483,https://api.spotify.com/v1/tracks/2QPuWjnOa6N5p8fGn3iGly,spotify:track:2QPuWjnOa6N5p8fGn3iGly
Champagne Kisses,Jessie Ware,3VtYIMxaZEdrydYAofTN04,91.939,british soul; electropop; neo soul; pop soul; uk pop,8,0.189,0.552,0.473,0.00821,0.103,-8.59,0.046,1,0.302,https://api.spotify.com/v1/tracks/3VtYIMxaZEdrydYAofTN04,spotify:track:3VtYIMxaZEdrydYAofTN04
Pearls,Jessie Ware,5EAbUR2kkfDOCWEcWcb7YG,122.948,british soul; electropop; neo soul; pop soul; uk pop,9,0.0178,0.636,0.839,0.00246,0.208,-5.043,0.115,0,0.716,https://api.spotify.com/v1/tracks/5EAbUR2kkfDOCWEcWcb7YG,spotify:track:5EAbUR2kkfDOCWEcWcb7YG
Spotlight,Jessie Ware,0EtcGmf2mVZbHWq2ZGP3t7,115.021,british soul; electropop; neo soul; pop soul; uk pop,11,0.0358,0.632,0.762,0.501,0.119,-8.555,0.0423,0,0.164,https://api.spotify.com/v1/tracks/0EtcGmf2mVZbHWq2ZGP3t7,spotify:track:0EtcGmf2mVZbHWq2ZGP3t7
Freak Me Now (with Róisín Murphy),Jessie Ware; Róisín Murphy,1iZsKjjHVeFV7jQijZszZc,122.041,british soul; electropop; neo soul; pop soul; uk pop,5,0.16,0.705,0.898,0.000199,0.524,-4.77,0.0734,0,0.889,https://api.spotify.com/v1/tracks/1iZsKjjHVeFV7jQijZszZc,spotify:track:1iZsKjjHVeFV7jQijZszZc
Beggin',Måneskin,3Wrjm47oTz2sjIgck11l5e,134.002,indie rock italiano; italian pop,11,0.127,0.714,0.8,0.0,0.359,-4.808,0.0504,0,0.589,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,spotify:track:3Wrjm47oTz2sjIgck11l5e
I WANNA BE YOUR SLAVE,Måneskin,4pt5fDVTg5GhEvEtlz9dKk,132.507,indie rock italiano; italian pop,1,0.00165,0.75,0.608,0.0,0.178,-4.008,0.0387,1,0.958,https://api.spotify.com/v1/tracks/4pt5fDVTg5GhEvEtlz9dKk,spotify:track:4pt5fDVTg5GhEvEtlz9dKk
GOSSIP (feat. Tom Morello),Måneskin; Tom Morello,44Xyja7xYPlVC6v2CeweSi,139.921,indie rock italiano; italian pop,9,0.00176,0.704,0.819,0.0,0.094,-2.974,0.0626,1,0.914,https://api.spotify.com/v1/tracks/44Xyja7xYPlVC6v2CeweSi,spotify:track:44Xyja7xYPlVC6v2CeweSi
THE LONELIEST,Måneskin,7exHT4swWOKL5addPeqkLP,129.841,indie rock italiano; italian pop,2,0.00151,0.525,0.599,0.0,0.0762,-5.001,0.0281,1,0.226,https://api.spotify.com/v1/tracks/7exHT4swWOKL5addPeqkLP,spotify:track:7exHT4swWOKL5addPeqkLP
BABY SAID,Måneskin,2KReCz1L5XkGIBhDncQ5VZ,131.012,indie rock italiano; italian pop,6,0.000982,0.622,0.715,0.0,0.0796,-4.04,0.0323,0,0.607,https://api.spotify.com/v1/tracks/2KReCz1L5XkGIBhDncQ5VZ,spotify:track:2KReCz1L5XkGIBhDncQ5VZ
HONEY (ARE U COMING?),Måneskin,5UHHuxxYFnuE5KBbpl4Hzu,139.987,indie rock italiano; italian pop,7,0.00196,0.476,0.94,1.45e-06,0.141,-2.349,0.0806,0,0.372,https://api.spotify.com/v1/tracks/5UHHuxxYFnuE5KBbpl4Hzu,spotify:track:5UHHuxxYFnuE5KBbpl4Hzu
ZITTI E BUONI,Måneskin,776AftMmFFAWUIEAb3lHhw,102.999,indie rock italiano; italian pop,4,0.00138,0.625,0.939,0.0,0.424,-3.115,0.0669,0,0.644,https://api.spotify.com/v1/tracks/776AftMmFFAWUIEAb3lHhw,spotify:track:776AftMmFFAWUIEAb3lHhw
SUPERMODEL,Måneskin,0eJmsdfbAOM1KD0w50EhlD,120.965,indie rock italiano; italian pop,7,0.00159,0.634,0.877,0.0,0.119,-3.413,0.055,1,0.801,https://api.spotify.com/v1/tracks/0eJmsdfbAOM1KD0w50EhlD,spotify:track:0eJmsdfbAOM1KD0w50EhlD
VALENTINE,Måneskin,5mY6WIHXoBsOCSyQxrTg0E,94.967,indie rock italiano; italian pop,2,0.00706,0.475,0.716,7.28e-06,0.13,-4.526,0.0277,0,0.217,https://api.spotify.com/v1/tracks/5mY6WIHXoBsOCSyQxrTg0E,spotify:track:5mY6WIHXoBsOCSyQxrTg0E
CORALINE,Måneskin,7HMz8o0m7ASQ3ImFPfhWTY,162.124,indie rock italiano; italian pop,2,0.0299,0.363,0.678,0.0,0.324,-4.939,0.0995,0,0.321,https://api.spotify.com/v1/tracks/7HMz8o0m7ASQ3ImFPfhWTY,spotify:track:7HMz8o0m7ASQ3ImFPfhWTY
Body Count's in the House,Body Count,0ei5rAVjRCUQATivnVwkLN,96.622,funk metal; groove metal; nu metal; political hip hop; rap metal; rap rock,8,0.0328,0.478,0.953,0.000508,0.597,-7.294,0.0892,1,0.407,https://api.spotify.com/v1/tracks/0ei5rAVjRCUQATivnVwkLN,spotify:track:0ei5rAVjRCUQATivnVwkLN
Institutionalized 2014,Body Count,0q94IE56HxyHAsVnJ4bmPF,97.922,funk metal; groove metal; nu metal; political hip hop; rap metal; rap rock,6,0.0133,0.288,0.974,0.0,0.194,-0.849,0.157,1,0.67,https://api.spotify.com/v1/tracks/0q94IE56HxyHAsVnJ4bmPF,spotify:track:0q94IE56HxyHAsVnJ4bmPF
Psychopath (feat. Joe Bad),Body Count; Joe Bad,0xbDLHfn1F4FGNExKmNEpR,95.342,funk metal; groove metal; nu metal; political hip hop; rap metal; rap rock,10,2.46e-05,0.36,0.993,0.179,0.0771,-1.633,0.189,0,0.184,https://api.spotify.com/v1/tracks/0xbDLHfn1F4FGNExKmNEpR,spotify:track:0xbDLHfn1F4FGNExKmNEpR
Black Hoodie,Body Count,3W6ZJSPIe43qkbLibP0ub2,102.092,funk metal; groove metal; nu metal; political hip hop; rap metal; rap rock,1,0.000462,0.397,0.992,0.0,0.322,-1.271,0.304,0,0.301,https://api.spotify.com/v1/tracks/3W6ZJSPIe43qkbLibP0ub2,spotify:track:3W6ZJSPIe43qkbLibP0ub2
Hey Joe,Body Count,6MmosOlhXxBwlWKXR04jAe,78.954,funk metal; groove metal; nu metal; political hip hop; rap metal; rap rock,3,0.00165,0.521,0.76,0.0457,0.172,-6.726,0.036,0,0.501,https://api.spotify.com/v1/tracks/6MmosOlhXxBwlWKXR04jAe,spotify:track:6MmosOlhXxBwlWKXR04jAe
Body Count,Body Count,2pgYlzjkKrGH7McMiwWpEL,185.708,funk metal; groove metal; nu metal; political hip hop; rap metal; rap rock,9,0.0039,0.394,0.877,0.002,0.204,-7.349,0.3,0,0.546,https://api.spotify.com/v1/tracks/2pgYlzjkKrGH7McMiwWpEL,spotify:track:2pgYlzjkKrGH7McMiwWpEL
KKK B***h,Body Count,7zoRvhF7VcXzOu2liGnZ30,121.846,funk metal; groove metal; nu metal; political hip hop; rap metal; rap rock,6,0.0108,0.801,0.698,1.68e-06,0.742,-8.839,0.176,1,0.718,https://api.spotify.com/v1/tracks/7zoRvhF7VcXzOu2liGnZ30,spotify:track:7zoRvhF7VcXzOu2liGnZ30
All Love Is Lost (feat. Max Cavalera),Body Count; Max Cavalera,3AsOm7qVG0IWyLFKRH7v6V,143.974,funk metal; groove metal; nu metal; political hip hop; rap metal; rap rock,8,0.00306,0.538,0.992,0.0,0.169,-1.927,0.165,1,0.336,https://api.spotify.com/v1/tracks/3AsOm7qVG0IWyLFKRH7v6V,spotify:track:3AsOm7qVG0IWyLFKRH7v6V
LIVE BY THE GUN,Lionheart; Body Count; ICE-T,1ciXFOkBiKtefVxBYK5gdY,104.959,funk metal; groove metal; nu metal; political hip hop; rap metal; rap rock,6,0.000208,0.331,0.938,5.71e-06,0.146,-4.112,0.117,1,0.383,https://api.spotify.com/v1/tracks/1ciXFOkBiKtefVxBYK5gdY,spotify:track:1ciXFOkBiKtefVxBYK5gdY
"Talk Shit, Get Shot",Body Count,4W3VrPQp8ClcuxpMuCRhVk,175.005,funk metal; groove metal; nu metal; political hip hop; rap metal; rap rock,3,0.00238,0.454,0.993,0.0,0.149,-1.952,0.294,0,0.382,https://api.spotify.com/v1/tracks/4W3VrPQp8ClcuxpMuCRhVk,spotify:track:4W3VrPQp8ClcuxpMuCRhVk
I'm Shipping Up To Boston,Dropkick Murphys,7rSERmjAT38lC5QhJ8hnQc,129.188,boston punk; boston rock; celtic punk; celtic rock; punk,2,0.000706,0.452,0.928,0.000637,0.226,-3.133,0.079,1,0.6,https://api.spotify.com/v1/tracks/7rSERmjAT38lC5QhJ8hnQc,spotify:track:7rSERmjAT38lC5QhJ8hnQc
Rose Tattoo,Dropkick Murphys,4bLKGUkVRxIyrN1770DdDm,108.084,boston punk; boston rock; celtic punk; celtic rock; punk,9,0.0219,0.323,0.912,0.0,0.373,-2.059,0.0425,0,0.609,https://api.spotify.com/v1/tracks/4bLKGUkVRxIyrN1770DdDm,spotify:track:4bLKGUkVRxIyrN1770DdDm
The State Of Massachusetts,Dropkick Murphys,0kXpvPNNjjPsEGRg3SE0xW,111.676,boston punk; boston rock; celtic punk; celtic rock; punk,2,0.000945,0.398,0.967,5.71e-06,0.18,-3.232,0.0611,0,0.611,https://api.spotify.com/v1/tracks/0kXpvPNNjjPsEGRg3SE0xW,spotify:track:0kXpvPNNjjPsEGRg3SE0xW
"Johnny, I Hardly Knew Ya",Dropkick Murphys,2JKG5gyxMeZaBazd8S6FGt,102.37,boston punk; boston rock; celtic punk; celtic rock; punk,11,0.0113,0.245,0.975,0.0,0.173,-2.352,0.112,0,0.338,https://api.spotify.com/v1/tracks/2JKG5gyxMeZaBazd8S6FGt,spotify:track:2JKG5gyxMeZaBazd8S6FGt
The Boys Are Back,Dropkick Murphys,721vbd9Kof1A670dKDZyZh,141.099,boston punk; boston rock; celtic punk; celtic rock; punk,10,0.000154,0.188,0.949,0.000136,0.261,-2.131,0.0613,1,0.531,https://api.spotify.com/v1/tracks/721vbd9Kof1A670dKDZyZh,spotify:track:721vbd9Kof1A670dKDZyZh
The Warrior's Code,Dropkick Murphys,6ivzLSDw82LpxXfToyb0He,90.957,boston punk; boston rock; celtic punk; celtic rock; punk,3,0.000382,0.342,0.981,7.25e-06,0.108,-2.963,0.146,1,0.557,https://api.spotify.com/v1/tracks/6ivzLSDw82LpxXfToyb0He,spotify:track:6ivzLSDw82LpxXfToyb0He
Worker's Song,Dropkick Murphys,6GHfiU4OrRvOVuC9yn8Txl,96.631,boston punk; boston rock; celtic punk; celtic rock; punk,3,0.00715,0.388,0.973,0.0,0.141,-2.091,0.0904,1,0.5,https://api.spotify.com/v1/tracks/6GHfiU4OrRvOVuC9yn8Txl,spotify:track:6GHfiU4OrRvOVuC9yn8Txl
The Dirty Glass,Dropkick Murphys,2jggiA0przPmYj0Z96W7Q0,142.961,boston punk; boston rock; celtic punk; celtic rock; punk,2,0.069,0.338,0.936,0.0,0.101,-4.022,0.109,1,0.474,https://api.spotify.com/v1/tracks/2jggiA0przPmYj0Z96W7Q0,spotify:track:2jggiA0przPmYj0Z96W7Q0
Smash Shit Up,Dropkick Murphys,5WWOVWXoOBa0IPUOSPiU7w,107.862,boston punk; boston rock; celtic punk; celtic rock; punk,5,0.00208,0.237,0.953,0.0,0.109,-5.564,0.134,1,0.233,https://api.spotify.com/v1/tracks/5WWOVWXoOBa0IPUOSPiU7w,spotify:track:5WWOVWXoOBa0IPUOSPiU7w
The Green Fields Of France (No Man's Land),Dropkick Murphys,2PNjn68WCzvsJwAc37eFki,145.054,boston punk; boston rock; celtic punk; celtic rock; punk,3,0.639,0.471,0.444,0.0,0.0968,-7.155,0.0299,1,0.35,https://api.spotify.com/v1/tracks/2PNjn68WCzvsJwAc37eFki,spotify:track:2PNjn68WCzvsJwAc37eFki
Bad Day,Daniel Powter,0mUyMawtxj1CJ76kn9gIZK,140.046,canadian pop; neo mellow; pop rock,3,0.448,0.599,0.785,0.00336,0.151,-4.013,0.0309,1,0.52,https://api.spotify.com/v1/tracks/0mUyMawtxj1CJ76kn9gIZK,spotify:track:0mUyMawtxj1CJ76kn9gIZK
Free Loop,Daniel Powter,2rtSjGAgCkHL5mKboZMVgD,75.331,canadian pop; neo mellow; pop rock,0,0.503,0.6,0.657,0.00013,0.0816,-10.693,0.0336,1,0.678,https://api.spotify.com/v1/tracks/2rtSjGAgCkHL5mKboZMVgD,spotify:track:2rtSjGAgCkHL5mKboZMVgD
Bad Day - Acoustic,Daniel Powter,5DEdP7MrcgdjXWGHWAeK5I,135.765,canadian pop; neo mellow; pop rock,1,0.857,0.553,0.401,0.0226,0.114,-5.914,0.0321,1,0.286,https://api.spotify.com/v1/tracks/5DEdP7MrcgdjXWGHWAeK5I,spotify:track:5DEdP7MrcgdjXWGHWAeK5I
Bad Day,Agent Zed; Daniel Powter,5qncWTWI5o2a4iKfDnzXDO,150.017,canadian pop; neo mellow; pop rock,5,0.0172,0.572,0.816,0.00431,0.178,-6.607,0.0555,1,0.373,https://api.spotify.com/v1/tracks/5qncWTWI5o2a4iKfDnzXDO,spotify:track:5qncWTWI5o2a4iKfDnzXDO
Best of Me,Daniel Powter,3051rNex91pBMxwAisAPdh,135.978,canadian pop; neo mellow; pop rock,7,0.491,0.546,0.464,0.0,0.349,-9.003,0.0271,1,0.209,https://api.spotify.com/v1/tracks/3051rNex91pBMxwAisAPdh,spotify:track:3051rNex91pBMxwAisAPdh
Love You Lately,Daniel Powter,4lJkHClNE48QMVSdW3a8VI,146.037,canadian pop; neo mellow; pop rock,10,0.415,0.612,0.809,1.86e-06,0.257,-4.371,0.0334,1,0.513,https://api.spotify.com/v1/tracks/4lJkHClNE48QMVSdW3a8VI,spotify:track:4lJkHClNE48QMVSdW3a8VI
Jimmy Gets High,Daniel Powter,5If0LxZB0CZntAPKcjDCUc,148.161,canadian pop; neo mellow; pop rock,9,0.629,0.47,0.794,0.271,0.141,-5.168,0.0324,1,0.291,https://api.spotify.com/v1/tracks/5If0LxZB0CZntAPKcjDCUc,spotify:track:5If0LxZB0CZntAPKcjDCUc
Next Plane Home,Daniel Powter,0TVf7uMQ2eqIysOyIFDgz7,120.986,canadian pop; neo mellow; pop rock,0,0.358,0.617,0.799,0.0,0.0821,-6.305,0.0281,1,0.652,https://api.spotify.com/v1/tracks/0TVf7uMQ2eqIysOyIFDgz7,spotify:track:0TVf7uMQ2eqIysOyIFDgz7
Styrofoam,Daniel Powter,5X9EjZiYdWZteDAcCqQ5rr,136.052,canadian pop; neo mellow; pop rock,10,0.419,0.497,0.769,0.882,0.15,-4.575,0.026,0,0.6,https://api.spotify.com/v1/tracks/5X9EjZiYdWZteDAcCqQ5rr,spotify:track:5X9EjZiYdWZteDAcCqQ5rr
Bad Day - Stripped Down,Daniel Powter,0q1v3c2zYI3u5rBJ2bekgO,134.598,canadian pop; neo mellow; pop rock,0,0.817,0.495,0.43,0.0,0.129,-6.184,0.04,1,0.207,https://api.spotify.com/v1/tracks/0q1v3c2zYI3u5rBJ2bekgO,spotify:track:0q1v3c2zYI3u5rBJ2bekgO
MESELA,Sıla,2K2jYYM9W8ndtP6PUxy2pc,120.953,turkish pop,2,0.124,0.698,0.868,1.76e-06,0.3,-7.114,0.0512,0,0.521,https://api.spotify.com/v1/tracks/2K2jYYM9W8ndtP6PUxy2pc,spotify:track:2K2jYYM9W8ndtP6PUxy2pc
Kafa,Sıla,5tM5kDTxYKCFJzlfyXiTpF,120.053,turkish pop,5,0.0154,0.562,0.789,0.0,0.0765,-3.651,0.0592,0,0.96,https://api.spotify.com/v1/tracks/5tM5kDTxYKCFJzlfyXiTpF,spotify:track:5tM5kDTxYKCFJzlfyXiTpF
Yan Benimle,Sıla,2LX6XfSqCKBrt2qJngS87z,74.037,turkish pop,8,0.402,0.64,0.587,0.0,0.228,-6.384,0.125,0,0.493,https://api.spotify.com/v1/tracks/2LX6XfSqCKBrt2qJngS87z,spotify:track:2LX6XfSqCKBrt2qJngS87z
Alain Delon,Ozan Doğulu; Sıla,6Yvz3LRxMW5gYzhTxK0rFT,176.007,turkish pop,11,0.00433,0.643,0.823,2.33e-06,0.143,-6.305,0.0501,1,0.821,https://api.spotify.com/v1/tracks/6Yvz3LRxMW5gYzhTxK0rFT,spotify:track:6Yvz3LRxMW5gYzhTxK0rFT
Acısa da Öldürmez,Sıla,7MnrlQCQBeL4OzAjcl7nwG,175.988,turkish pop,5,0.375,0.64,0.73,0.0,0.0475,-3.885,0.169,0,0.845,https://api.spotify.com/v1/tracks/7MnrlQCQBeL4OzAjcl7nwG,spotify:track:7MnrlQCQBeL4OzAjcl7nwG
Saki,Sıla,49QLsKe0brkbWHK7GKTGHf,151.971,turkish pop,5,0.582,0.696,0.776,7.14e-06,0.244,-4.875,0.0542,1,0.452,https://api.spotify.com/v1/tracks/49QLsKe0brkbWHK7GKTGHf,spotify:track:49QLsKe0brkbWHK7GKTGHf
Aslan Gibi,Sıla,0Vu7dBDehf5X0JKrsE0ymN,89.91,turkish pop,6,0.323,0.711,0.526,0.0,0.103,-9.794,0.117,0,0.777,https://api.spotify.com/v1/tracks/0Vu7dBDehf5X0JKrsE0ymN,spotify:track:0Vu7dBDehf5X0JKrsE0ymN
Sevişmeden Uyumayalım,Sıla,5FWt4kjAGU6nKAVIRh14Hx,127.855,turkish pop,10,0.393,0.694,0.747,0.0,0.138,-4.85,0.042,0,0.643,https://api.spotify.com/v1/tracks/5FWt4kjAGU6nKAVIRh14Hx,spotify:track:5FWt4kjAGU6nKAVIRh14Hx
